idea_id,idea,template,repeat_id,prompt,raw_response,score,error,model,temperature
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,neutral,14,"Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,neutral,15,"Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,neutral,16,"Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",60,60,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,neutral,17,"Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,neutral,18,"Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",82,82,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,neutral,19,"Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",75,75,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,neutral,20,"Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",60,60,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,positive_framing,1,"I really like the following research idea: Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",70,70,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,positive_framing,2,"I really like the following research idea: Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,positive_framing,3,"I really like the following research idea: Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,positive_framing,4,"I really like the following research idea: Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,positive_framing,5,"I really like the following research idea: Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",60,60,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,positive_framing,6,"I really like the following research idea: Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",75,75,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,positive_framing,7,"I really like the following research idea: Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,positive_framing,8,"I really like the following research idea: Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",60,60,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,positive_framing,9,"I really like the following research idea: Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",70,70,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,positive_framing,10,"I really like the following research idea: Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,positive_framing,11,"I really like the following research idea: Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,positive_framing,12,"I really like the following research idea: Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,positive_framing,13,"I really like the following research idea: Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,positive_framing,14,"I really like the following research idea: Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,positive_framing,15,"I really like the following research idea: Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,positive_framing,16,"I really like the following research idea: Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",70,70,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,positive_framing,17,"I really like the following research idea: Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,positive_framing,18,"I really like the following research idea: Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,positive_framing,19,"I really like the following research idea: Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,positive_framing,20,"I really like the following research idea: Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,negative_framing,1,"I strongly dislike the following research idea: Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",20,20,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,negative_framing,2,"I strongly dislike the following research idea: Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",20,20,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,negative_framing,3,"I strongly dislike the following research idea: Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",20,20,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,negative_framing,4,"I strongly dislike the following research idea: Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",20,20,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,negative_framing,5,"I strongly dislike the following research idea: Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",20,20,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,negative_framing,6,"I strongly dislike the following research idea: Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",20,20,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,negative_framing,7,"I strongly dislike the following research idea: Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",20,20,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,negative_framing,8,"I strongly dislike the following research idea: Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",10,10,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,negative_framing,9,"I strongly dislike the following research idea: Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",25,25,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,negative_framing,10,"I strongly dislike the following research idea: Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",20,20,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,negative_framing,11,"I strongly dislike the following research idea: Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",20,20,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,negative_framing,12,"I strongly dislike the following research idea: Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",20,20,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,negative_framing,13,"I strongly dislike the following research idea: Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",20,20,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,negative_framing,14,"I strongly dislike the following research idea: Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",20,20,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,negative_framing,15,"I strongly dislike the following research idea: Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",20,20,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,negative_framing,16,"I strongly dislike the following research idea: Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",20,20,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,negative_framing,17,"I strongly dislike the following research idea: Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",20,20,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,negative_framing,18,"I strongly dislike the following research idea: Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",20,20,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,negative_framing,19,"I strongly dislike the following research idea: Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",20,20,,llama3-8b-instruct-q5,0.7
16,Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions.,negative_framing,20,"I strongly dislike the following research idea: Does daily journaling improve emotional clarity? Participants could write short daily reflections for two weeks and report changes in how clearly they understand their emotions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",20,20,,llama3-8b-instruct-q5,0.7
17,How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions.,neutral,1,"How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
17,How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions.,neutral,2,"How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
17,How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions.,neutral,3,"How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
17,How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions.,neutral,4,"How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
17,How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions.,neutral,5,"How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
17,How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions.,neutral,6,"How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
17,How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions.,neutral,7,"How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
17,How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions.,neutral,8,"How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",65,65,,llama3-8b-instruct-q5,0.7
17,How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions.,neutral,9,"How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
17,How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions.,neutral,10,"How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",83,83,,llama3-8b-instruct-q5,0.7
17,How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions.,neutral,11,"How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
17,How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions.,neutral,12,"How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
17,How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions.,neutral,13,"How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
17,How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions.,neutral,14,"How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
17,How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions.,neutral,15,"How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",70,70,,llama3-8b-instruct-q5,0.7
17,How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions.,neutral,16,"How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
17,How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions.,neutral,17,"How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",60,60,,llama3-8b-instruct-q5,0.7
17,How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions.,neutral,18,"How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",80,80,,llama3-8b-instruct-q5,0.7
17,How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions.,neutral,19,"How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
17,How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions.,neutral,20,"How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",75,75,,llama3-8b-instruct-q5,0.7
17,How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions.,positive_framing,1,"I really like the following research idea: How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
17,How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions.,positive_framing,2,"I really like the following research idea: How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
17,How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions.,positive_framing,3,"I really like the following research idea: How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
17,How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions.,positive_framing,4,"I really like the following research idea: How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",82,82,,llama3-8b-instruct-q5,0.7
17,How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions.,positive_framing,5,"I really like the following research idea: How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
17,How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions.,positive_framing,6,"I really like the following research idea: How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
17,How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions.,positive_framing,7,"I really like the following research idea: How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",85,85,,llama3-8b-instruct-q5,0.7
17,How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions.,positive_framing,8,"I really like the following research idea: How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",83,83,,llama3-8b-instruct-q5,0.7
17,How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions.,positive_framing,9,"I really like the following research idea: How does AI assistance affect students’ confidence in their writing? Compare students who revise a paragraph alone with those who revise using AI suggestions. On a scale from 0 to 100, how interesting is this research question? 0 means not interesting at all, and 100 means extremely interesting.",65,65,,llama3-8b-instruct-q5,0.7
